actual,predicted
10405.589292938083,10947.600436306811
10414.999914921262,10850.910408352256
10379.169663584034,10839.57978482474
10388.840451834265,10780.70823963061
10434.999559038379,10757.070093749297
10494.999766714567,10783.724382873626
10472.900937913304,10770.591087686911
10504.999588773126,10784.94168043196
10482.950497640564,10839.628247168603
10411.28999496611,10848.814411980207
10453.879467947305,10835.554859634482
10432.760088621999,10818.364756136547
10462.540198925455,10834.551816649015
10447.15085409946,10835.399907666606
10462.160152123586,10828.059775558708
10458.32014903491,10804.012250404241
10420.90084294893,10825.950388275854
10373.840081084007,10830.121338160117
10456.549998159093,10747.997432848317
10458.200268500092,10753.557211481691
10466.960474815643,10679.376666926391
10445.809212369375,10684.081340255561
10487.290428065926,10734.3769635733
10471.940618309925,10744.698805153577
10433.910431626313,10783.692499752664
10452.910221070057,10788.470504260047
10452.74060286654,10784.401580362863
10485.410599254,10785.933883156302
10492.630213164663,10816.850945553266
10494.7191952501,10851.1769512435
10513.36061841423,10857.979533931977
10553.231098839777,10859.931418597278
10511.749883143224,10863.485748922134
10534.30910421118,10880.32194977739
10512.018976684145,10884.964769851893
10518.78074897779,10893.832103453879
10518.539712583317,10903.346026748974
10475.90050193342,10910.499961430452
10468.360781488298,10904.924241236598
10469.460111499073,10885.89384399673
10435.160249968027,10873.541047611167
10425.080082444645,10864.757885448524
10445.339892828812,10800.666435690477
10485.480742120117,10791.182482529084
10484.230923778403,10793.218538633726
10474.560135528172,10825.434519378687
10508.329461926409,10838.798010698749
10500.650731073893,10840.40555765766
10474.070410790195,10843.783255492384
10447.820399639664,10842.733663150313
10483.969482186512,10858.788089879577
10457.94010223304,10850.421321276697
10405.48981760068,10833.803838631242
10292.429720019338,10816.296816910944
10223.799389161124,10682.637672538396
10251.749408321355,10618.282230538784
10269.230285882464,10613.828158540377
10233.420439742653,10571.509692087358
10289.539833935332,10560.125504916625
10286.690758246157,10564.887567863527
10282.980838291005,10571.42424532318
10293.980515022937,10566.802468108512
10271.279732897909,10589.724519093015
10285.78017631148,10586.76640313015
10282.53957589689,10598.824599478023
10340.980061295611,10610.944649080562
10310.669415859345,10574.377259986692
10324.820420267171,10591.911701191017
10370.089350734024,10615.186379493362
10407.049539878148,10593.797268964716
10376.650897028028,10554.144231424132
10369.78964939698,10585.929152373685
10403.519440725222,10620.098293108786
10550.03003349518,10649.0883396748
10674.579532546431,10625.921426321307
10662.599131013707,10648.25491489285
10611.509617984011,10764.183218035945
10653.080106419256,10817.231630017553
10625.089276864195,10837.22298452322
10651.019181480266,10890.426348472703
10763.80891019585,10942.709565551222
10744.019694677083,10882.861121530814
10712.690064694869,10959.51770926003
10690.079830633375,10996.32167111144
10706.619518463682,10996.12782173599
10663.74054674415,11014.797302046567
10673.860249337526,11006.090021711814
10646.249466584333,11018.849009058433
10691.759433445659,10982.272055028274
10695.000033860248,10978.317910366552
10605.389334084122,11039.37026103449
10593.429337748814,10992.52694205453
10587.820459109158,10984.336168279362
10632.580534965455,10978.877777970647
10619.090148823963,10956.678198507145
10615.139192474338,10945.890863360823
10622.129247914072,10952.032827782965
10649.430126731513,10951.381774452917
10654.569685830607,10950.779183466733
10702.099767236092,10969.76940797419
10710.428913756235,11002.17222380799
10724.95996496593,10996.824786760222
10715.179498779591,11021.170100264475
10752.1192827263,11007.726901142009
10689.599033169265,11045.939459277524
10689.809461767616,11076.69710606968
10657.079525112746,11090.230853255678
10694.869950726723,11099.514580417428
10716.699685987065,11102.312005450643
10711.35990088833,11112.038270331346
10740.700024122507,11115.630222738939
10725.0186299085,11122.10185863183
10738.799790113166,11115.125194102899
10714.939737709956,11127.455672303788
10694.109857122985,11114.010560194063
10694.789605261898,11115.977111095008
10722.879910154361,11107.997403580608
10707.968812142799,11106.858538499842
10687.480718612542,11119.646220655328
10676.859813357642,11119.34014269409
10710.789830685528,11118.683988064691
10724.150133693493,11094.19264986643
10748.689934235614,11118.177046441393
10746.32038068571,11133.714328948652
10733.650028415364,11144.205788732446
10720.609831941858,11149.178917940117
10720.509081279619,11151.816927368522
10719.919881204238,11153.930140625891
10734.999322094482,11158.655219152477
10729.089466792944,11175.73692003914
10776.518797536188,11178.041432022283
10776.03034812305,11153.953734135404
10781.469608559186,11183.933432776083
10785.069850578227,11187.977487838916
10785.63992078103,11193.658422331946
10782.849510034426,11209.53812955834
10673.690631134008,11217.834117632681
10673.059345338957,11175.682718733506
10648.839651331295,11166.348616240635
10631.159823095382,11151.379490948922
10658.130392779656,11132.078087180877
10622.34987911113,11111.343855956793
10663.870629877676,11090.491657185148
10679.710164371656,11075.419868243936
10676.580517218013,11081.445140443357
10750.25985911179,11086.309867039758
10725.889676773186,11097.604781471797
10728.870110920723,11115.472720121386
10710.71968781941,11130.284980457967
10735.990249493983,11137.775600896806
10721.039616412429,11143.788757510261
10718.599919996406,11148.712149049232
10752.1192827263,11153.93141595073
10780.659777286748,11153.9237640017
10884.999203622532,11154.690234229629
10927.589951928567,11191.624279214564
10906.929689545115,11228.752811237367
10882.179460404643,11256.716858970822
10896.120036214119,11268.136755237032
10883.579767077299,11289.667426822749
10870.019238069692,11295.502675621236
10857.790148193462,11296.135874403544
10859.71971467409,11288.47308511151
10860.000286138556,11288.818698142739
10875.389630964552,11283.869162444578
10879.729561389915,11303.356125976625
10903.449328060891,11292.987097377325
10892.39991366026,11238.161520233289
10863.359491763125,11265.031339255322
10898.289363764381,11291.996807640242
10886.07047648686,11300.613539911463
10892.0300694571,11306.773996543763
10870.229666668041,11300.47389184165
10867.860113118137,11280.073158062829
10869.109931459852,11271.638159581093
10885.349917953115,11287.464303164268
10863.38882423441,11298.666118883097
10689.480427959286,11297.601860305382
10705.349294924552,11217.491055251128
10681.509647718758,11203.113043022053
10680.179483912218,11190.687553120697
10687.980645949228,11150.684438911949
10686.690017212683,11132.10741965216
10670.2804125159,11130.6771428458
10742.749471137953,11112.760104189929
10725.459892302615,11063.871801831458
10732.689708811986,11068.779251809947
10713.508823241176,11083.314128994156
10771.110144896174,11070.060315610204
10757.549615888567,11102.577273017048
10765.499990931681,11115.307565554802
10757.650366550808,11125.862153918102
10758.999660229925,11132.953597682495
10723.089063427873,11121.989630046042
10689.349069500922,11120.8979519843
10676.200470416146,11063.065796533536
10727.230043178433,11086.793215153542
10738.440148508713,11108.683528343714
10755.759059815335,11123.194174355991
10772.539784040117,11123.75149131041
10765.429848065563,11157.43345795721
10836.419529874975,11163.698491226265
10809.999900520927,11162.867617093993
10789.240162800073,11196.490281135802
10770.069479827971,11206.948582473795
10739.339252519845,11212.17167534981
10742.990507532426,11207.300572129217
10696.860732799598,11194.928008208659
10714.660441570328,11190.060093300162
10695.010236458957,11166.770111099755
10707.89994460152,11149.865680365641
10693.76934539111,11160.953354511426
10722.589136091186,11151.55803642631
10678.400405762532,11160.5050778307
10724.42942983312,11152.430996278254
10737.989958840728,11150.769885676127
10746.859843092388,11157.979934650499
10780.949276025083,11154.818404375896
10785.718990921017,11152.435459915187
10768.329936748278,11161.736403962255
10729.940108460212,11171.702429912595
10708.779918740074,11172.83428070675
10701.89954123645,11175.545621313368
10703.529406380034,11175.305860243732
10742.509710068318,11172.676140426778
10778.218805545888,11155.175495330672
